total_removed_points: 0     
pick_probability: 0      
stamp: 9000000
0.503936, -0.464373, 0.0321377
0.497083, -0.495384, 0.0332595
0.00557601, -0.527339, 0.032649
0.0133123, -0.50091, 0.0334664
stamp: 739000000
0.480705, -0.00745161, 0.0366283
0.00630945, -0.0042947, 0.0381392
-0.0270044, -0.504938, 0.0348678
0.536501, -0.491829, 0.0335626
0.509066, -0.519301, 0.0345967
0.503943, -0.46438, 0.0321339
0.497077, -0.49539, 0.0332577
0.00557185, -0.527342, 0.032652
0.0133143, -0.500904, 0.0334567
stamp: 749000000
0.480714, -0.00745661, 0.0366402
0.00631057, -0.00430288, 0.0381378
-0.0270138, -0.504961, 0.0348633
0.536504, -0.491832, 0.0335678
0.509059, -0.5193, 0.0345868
0.503945, -0.464375, 0.0321201
0.497079, -0.49538, 0.0332531
0.00556524, -0.527341, 0.0326451
0.0133164, -0.500905, 0.0334571
stamp: 759000000
0.480712, -0.00745381, 0.0366448
0.00631099, -0.00429991, 0.0381301
-0.0269665, -0.504943, 0.0348497
0.536506, -0.491835, 0.0335745
0.509071, -0.519297, 0.0345907
